装备类别,equipment_id,名称,career,职业,quality_tier,品质,部位,底材/基础装备ID,元素,技能/被动/效果ID,核心技能ID,套装ID,来源
防具,3000191,寻路胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000191,,0,,0,src/conf/conf_armor.erl:3457
防具,3000192,寻路胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000192,,0,,0,src/conf/conf_armor.erl:3475
防具,3000193,寻路胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000193,,0,,0,src/conf/conf_armor.erl:3493
防具,3000194,寻路胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000194,,0,,0,src/conf/conf_armor.erl:3511
防具,3000195,寻路胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000195,,0,,0,src/conf/conf_armor.erl:3529
防具,3000196,寻路胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000196,,0,,0,src/conf/conf_armor.erl:3547
防具,3000197,寻路胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000197,,0,,0,src/conf/conf_armor.erl:3565
防具,3000198,寻路胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000198,,0,,0,src/conf/conf_armor.erl:3583
防具,3000199,寻路胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000199,,0,,0,src/conf/conf_armor.erl:3601
防具,3000200,寻路胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000200,,0,,0,src/conf/conf_armor.erl:3619
防具,3000201,远行胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000201,,0,,0,src/conf/conf_armor.erl:3637
防具,3000202,远行胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000202,,0,,0,src/conf/conf_armor.erl:3655
防具,3000203,远行胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000203,,0,,0,src/conf/conf_armor.erl:3673
防具,3000204,远行胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000204,,0,,0,src/conf/conf_armor.erl:3691
防具,3000205,远行胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000205,,0,,0,src/conf/conf_armor.erl:3709
防具,3000206,远行胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000206,,0,,0,src/conf/conf_armor.erl:3727
防具,3000207,远行胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000207,,0,,0,src/conf/conf_armor.erl:3745
防具,3000208,远行胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000208,,0,,0,src/conf/conf_armor.erl:3763
防具,3000209,远行胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000209,,0,,0,src/conf/conf_armor.erl:3781
防具,3000210,远行胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000210,,0,,0,src/conf/conf_armor.erl:3799
防具,3000211,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000211,,0,,0,src/conf/conf_armor.erl:3817
防具,3000212,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000212,,0,,0,src/conf/conf_armor.erl:3835
防具,3000213,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000213,,0,,0,src/conf/conf_armor.erl:3853
防具,3000214,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000214,,0,,0,src/conf/conf_armor.erl:3871
防具,3000215,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000215,,0,,0,src/conf/conf_armor.erl:3889
防具,3000216,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000216,,0,,0,src/conf/conf_armor.erl:3907
防具,3000217,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000217,,0,,0,src/conf/conf_armor.erl:3925
防具,3000218,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000218,,0,,0,src/conf/conf_armor.erl:3943
防具,3000219,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000219,,0,,0,src/conf/conf_armor.erl:3961
防具,3000220,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000220,,0,,0,src/conf/conf_armor.erl:3979
防具,3000221,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000221,,0,,0,src/conf/conf_armor.erl:3997
防具,3000222,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000222,,0,,0,src/conf/conf_armor.erl:4015
防具,3000223,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000223,,0,,0,src/conf/conf_armor.erl:4033
防具,3000224,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000224,,0,,0,src/conf/conf_armor.erl:4051
防具,3000225,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000225,,0,,0,src/conf/conf_armor.erl:4069
防具,3000226,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000226,,0,,0,src/conf/conf_armor.erl:4087
防具,3000227,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000227,,0,,0,src/conf/conf_armor.erl:4105
防具,3000228,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000228,,0,,0,src/conf/conf_armor.erl:4123
防具,3000229,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000229,,0,,0,src/conf/conf_armor.erl:4141
防具,3000230,拓荒胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000230,,0,,0,src/conf/conf_armor.erl:4159
防具,3000231,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000231,,0,,0,src/conf/conf_armor.erl:4177
防具,3000232,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000232,,0,,0,src/conf/conf_armor.erl:4195
防具,3000233,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000233,,0,,0,src/conf/conf_armor.erl:4213
防具,3000234,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000234,,0,,0,src/conf/conf_armor.erl:4231
防具,3000235,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000235,,0,,0,src/conf/conf_armor.erl:4249
防具,3000236,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000236,,0,,0,src/conf/conf_armor.erl:4267
防具,3000237,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000237,,0,,0,src/conf/conf_armor.erl:4285
防具,3000238,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000238,,0,,0,src/conf/conf_armor.erl:4303
防具,3000239,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000239,,0,,0,src/conf/conf_armor.erl:4321
防具,3000240,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000240,,0,,0,src/conf/conf_armor.erl:4339
防具,3000241,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000241,,0,,0,src/conf/conf_armor.erl:4357
防具,3000242,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000242,,0,,0,src/conf/conf_armor.erl:4375
防具,3000243,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000243,,0,,0,src/conf/conf_armor.erl:4393
防具,3000244,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000244,,0,,0,src/conf/conf_armor.erl:4411
防具,3000245,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000245,,0,,0,src/conf/conf_armor.erl:4429
防具,3000246,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000246,,0,,0,src/conf/conf_armor.erl:4447
防具,3000247,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000247,,0,,0,src/conf/conf_armor.erl:4465
防具,3000248,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000248,,0,,0,src/conf/conf_armor.erl:4483
防具,3000249,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000249,,0,,0,src/conf/conf_armor.erl:4501
防具,3000250,远征胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000250,,0,,0,src/conf/conf_armor.erl:4519
防具,3000251,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000251,,0,,0,src/conf/conf_armor.erl:4537
防具,3000252,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000252,,0,,0,src/conf/conf_armor.erl:4555
防具,3000253,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000253,,0,,0,src/conf/conf_armor.erl:4573
防具,3000254,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000254,,0,,0,src/conf/conf_armor.erl:4591
防具,3000255,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000255,,0,,0,src/conf/conf_armor.erl:4609
防具,3000256,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000256,,0,,0,src/conf/conf_armor.erl:4627
防具,3000257,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000257,,0,,0,src/conf/conf_armor.erl:4645
防具,3000258,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000258,,0,,0,src/conf/conf_armor.erl:4663
防具,3000259,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000259,,0,,0,src/conf/conf_armor.erl:4681
防具,3000260,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000260,,0,,0,src/conf/conf_armor.erl:4699
防具,3000261,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000261,,0,,0,src/conf/conf_armor.erl:4717
防具,3000262,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000262,,0,,0,src/conf/conf_armor.erl:4735
防具,3000263,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000263,,0,,0,src/conf/conf_armor.erl:4753
防具,3000264,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000264,,0,,0,src/conf/conf_armor.erl:4771
防具,3000265,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000265,,0,,0,src/conf/conf_armor.erl:4789
防具,3000266,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000266,,0,,0,src/conf/conf_armor.erl:4807
防具,3000267,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000267,,0,,0,src/conf/conf_armor.erl:4825
防具,3000268,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000268,,0,,0,src/conf/conf_armor.erl:4843
防具,3000269,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000269,,0,,0,src/conf/conf_armor.erl:4861
防具,3000270,破境胸甲,0,全职业,1,白（灰）/凡品,槽位106,3000270,,0,,0,src/conf/conf_armor.erl:4879
防具,3000271,启程鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000271,,0,,0,src/conf/conf_armor.erl:4897
防具,3000272,启程鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000272,,0,,0,src/conf/conf_armor.erl:4915
防具,3000273,启程鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000273,,0,,0,src/conf/conf_armor.erl:4933
防具,3000274,启程鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000274,,0,,0,src/conf/conf_armor.erl:4951
防具,3000275,启程鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000275,,0,,0,src/conf/conf_armor.erl:4969
防具,3000276,启程鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000276,,0,,0,src/conf/conf_armor.erl:4987
防具,3000277,启程鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000277,,0,,0,src/conf/conf_armor.erl:5005
防具,3000278,启程鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000278,,0,,0,src/conf/conf_armor.erl:5023
防具,3000279,启程鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000279,,0,,0,src/conf/conf_armor.erl:5041
防具,3000280,启程鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000280,,0,,0,src/conf/conf_armor.erl:5059
防具,3000281,寻路鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000281,,0,,0,src/conf/conf_armor.erl:5077
防具,3000282,寻路鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000282,,0,,0,src/conf/conf_armor.erl:5095
防具,3000283,寻路鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000283,,0,,0,src/conf/conf_armor.erl:5113
防具,3000284,寻路鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000284,,0,,0,src/conf/conf_armor.erl:5131
防具,3000285,寻路鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000285,,0,,0,src/conf/conf_armor.erl:5149
防具,3000286,寻路鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000286,,0,,0,src/conf/conf_armor.erl:5167
防具,3000287,寻路鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000287,,0,,0,src/conf/conf_armor.erl:5185
防具,3000288,寻路鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000288,,0,,0,src/conf/conf_armor.erl:5203
防具,3000289,寻路鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000289,,0,,0,src/conf/conf_armor.erl:5221
防具,3000290,寻路鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000290,,0,,0,src/conf/conf_armor.erl:5239
防具,3000291,远行鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000291,,0,,0,src/conf/conf_armor.erl:5257
防具,3000292,远行鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000292,,0,,0,src/conf/conf_armor.erl:5275
防具,3000293,远行鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000293,,0,,0,src/conf/conf_armor.erl:5293
防具,3000294,远行鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000294,,0,,0,src/conf/conf_armor.erl:5311
防具,3000295,远行鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000295,,0,,0,src/conf/conf_armor.erl:5329
防具,3000296,远行鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000296,,0,,0,src/conf/conf_armor.erl:5347
防具,3000297,远行鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000297,,0,,0,src/conf/conf_armor.erl:5365
防具,3000298,远行鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000298,,0,,0,src/conf/conf_armor.erl:5383
防具,3000299,远行鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000299,,0,,0,src/conf/conf_armor.erl:5401
防具,3000300,远行鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000300,,0,,0,src/conf/conf_armor.erl:5419
防具,3000301,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000301,,0,,0,src/conf/conf_armor.erl:5437
防具,3000302,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000302,,0,,0,src/conf/conf_armor.erl:5455
防具,3000303,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000303,,0,,0,src/conf/conf_armor.erl:5473
防具,3000304,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000304,,0,,0,src/conf/conf_armor.erl:5491
防具,3000305,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000305,,0,,0,src/conf/conf_armor.erl:5509
防具,3000306,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000306,,0,,0,src/conf/conf_armor.erl:5527
防具,3000307,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000307,,0,,0,src/conf/conf_armor.erl:5545
防具,3000308,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000308,,0,,0,src/conf/conf_armor.erl:5563
防具,3000309,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000309,,0,,0,src/conf/conf_armor.erl:5581
防具,3000310,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000310,,0,,0,src/conf/conf_armor.erl:5599
防具,3000311,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000311,,0,,0,src/conf/conf_armor.erl:5617
防具,3000312,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000312,,0,,0,src/conf/conf_armor.erl:5635
防具,3000313,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000313,,0,,0,src/conf/conf_armor.erl:5653
防具,3000314,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000314,,0,,0,src/conf/conf_armor.erl:5671
防具,3000315,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000315,,0,,0,src/conf/conf_armor.erl:5689
防具,3000316,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000316,,0,,0,src/conf/conf_armor.erl:5707
防具,3000317,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000317,,0,,0,src/conf/conf_armor.erl:5725
防具,3000318,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000318,,0,,0,src/conf/conf_armor.erl:5743
防具,3000319,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000319,,0,,0,src/conf/conf_armor.erl:5761
防具,3000320,拓荒鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000320,,0,,0,src/conf/conf_armor.erl:5779
防具,3000321,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000321,,0,,0,src/conf/conf_armor.erl:5797
防具,3000322,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000322,,0,,0,src/conf/conf_armor.erl:5815
防具,3000323,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000323,,0,,0,src/conf/conf_armor.erl:5833
防具,3000324,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000324,,0,,0,src/conf/conf_armor.erl:5851
防具,3000325,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000325,,0,,0,src/conf/conf_armor.erl:5869
防具,3000326,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000326,,0,,0,src/conf/conf_armor.erl:5887
防具,3000327,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000327,,0,,0,src/conf/conf_armor.erl:5905
防具,3000328,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000328,,0,,0,src/conf/conf_armor.erl:5923
防具,3000329,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000329,,0,,0,src/conf/conf_armor.erl:5941
防具,3000330,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000330,,0,,0,src/conf/conf_armor.erl:5959
防具,3000331,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000331,,0,,0,src/conf/conf_armor.erl:5977
防具,3000332,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000332,,0,,0,src/conf/conf_armor.erl:5995
防具,3000333,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000333,,0,,0,src/conf/conf_armor.erl:6013
防具,3000334,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000334,,0,,0,src/conf/conf_armor.erl:6031
防具,3000335,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000335,,0,,0,src/conf/conf_armor.erl:6049
防具,3000336,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000336,,0,,0,src/conf/conf_armor.erl:6067
防具,3000337,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000337,,0,,0,src/conf/conf_armor.erl:6085
防具,3000338,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000338,,0,,0,src/conf/conf_armor.erl:6103
防具,3000339,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000339,,0,,0,src/conf/conf_armor.erl:6121
防具,3000340,远征鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000340,,0,,0,src/conf/conf_armor.erl:6139
防具,3000341,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000341,,0,,0,src/conf/conf_armor.erl:6157
防具,3000342,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000342,,0,,0,src/conf/conf_armor.erl:6175
防具,3000343,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000343,,0,,0,src/conf/conf_armor.erl:6193
防具,3000344,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000344,,0,,0,src/conf/conf_armor.erl:6211
防具,3000345,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000345,,0,,0,src/conf/conf_armor.erl:6229
防具,3000346,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000346,,0,,0,src/conf/conf_armor.erl:6247
防具,3000347,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000347,,0,,0,src/conf/conf_armor.erl:6265
防具,3000348,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000348,,0,,0,src/conf/conf_armor.erl:6283
防具,3000349,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000349,,0,,0,src/conf/conf_armor.erl:6301
防具,3000350,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000350,,0,,0,src/conf/conf_armor.erl:6319
防具,3000351,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000351,,0,,0,src/conf/conf_armor.erl:6337
防具,3000352,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000352,,0,,0,src/conf/conf_armor.erl:6355
防具,3000353,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000353,,0,,0,src/conf/conf_armor.erl:6373
防具,3000354,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000354,,0,,0,src/conf/conf_armor.erl:6391
防具,3000355,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000355,,0,,0,src/conf/conf_armor.erl:6409
防具,3000356,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000356,,0,,0,src/conf/conf_armor.erl:6427
防具,3000357,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000357,,0,,0,src/conf/conf_armor.erl:6445
防具,3000358,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000358,,0,,0,src/conf/conf_armor.erl:6463
防具,3000359,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000359,,0,,0,src/conf/conf_armor.erl:6481
防具,3000360,破境鞋子,0,全职业,1,白（灰）/凡品,槽位107,3000360,,0,,0,src/conf/conf_armor.erl:6499
防具,3000361,启程项链,0,全职业,1,白（灰）/凡品,槽位109,3000361,,0,,0,src/conf/conf_armor.erl:6517
