item_id,服务端名称,多语言键,type,类型说明,quality,品质说明,获得去向,珍品,指令可获得,记录后台日志,param,来源
3000111,远行披风,150133,105,披风,1,白（灰）/凡品,1,0,1,1,21,src/conf/conf_item.erl:3828
3000112,远行披风,150133,105,披风,1,白（灰）/凡品,1,0,1,1,22,src/conf/conf_item.erl:3845
3000113,远行披风,150133,105,披风,1,白（灰）/凡品,1,0,1,1,23,src/conf/conf_item.erl:3862
3000114,远行披风,150133,105,披风,1,白（灰）/凡品,1,0,1,1,24,src/conf/conf_item.erl:3879
3000115,远行披风,150133,105,披风,1,白（灰）/凡品,1,0,1,1,25,src/conf/conf_item.erl:3896
3000116,远行披风,150133,105,披风,1,白（灰）/凡品,1,0,1,1,26,src/conf/conf_item.erl:3913
3000117,远行披风,150133,105,披风,1,白（灰）/凡品,1,0,1,1,27,src/conf/conf_item.erl:3930
3000118,远行披风,150133,105,披风,1,白（灰）/凡品,1,0,1,1,28,src/conf/conf_item.erl:3947
3000119,远行披风,150133,105,披风,1,白（灰）/凡品,1,0,1,1,29,src/conf/conf_item.erl:3964
3000120,远行披风,150133,105,披风,1,白（灰）/凡品,1,0,1,1,30,src/conf/conf_item.erl:3981
3000121,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,31,src/conf/conf_item.erl:3998
3000122,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,32,src/conf/conf_item.erl:4015
3000123,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,33,src/conf/conf_item.erl:4032
3000124,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,34,src/conf/conf_item.erl:4049
3000125,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,35,src/conf/conf_item.erl:4066
3000126,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,36,src/conf/conf_item.erl:4083
3000127,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,37,src/conf/conf_item.erl:4100
3000128,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,38,src/conf/conf_item.erl:4117
3000129,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,39,src/conf/conf_item.erl:4134
3000130,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,40,src/conf/conf_item.erl:4151
3000131,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,41,src/conf/conf_item.erl:4168
3000132,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,42,src/conf/conf_item.erl:4185
3000133,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,43,src/conf/conf_item.erl:4202
3000134,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,44,src/conf/conf_item.erl:4219
3000135,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,45,src/conf/conf_item.erl:4236
3000136,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,46,src/conf/conf_item.erl:4253
3000137,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,47,src/conf/conf_item.erl:4270
3000138,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,48,src/conf/conf_item.erl:4287
3000139,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,49,src/conf/conf_item.erl:4304
3000140,拓荒披风,150140,105,披风,1,白（灰）/凡品,1,0,1,1,50,src/conf/conf_item.erl:4321
3000141,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,51,src/conf/conf_item.erl:4338
3000142,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,52,src/conf/conf_item.erl:4355
3000143,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,53,src/conf/conf_item.erl:4372
3000144,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,54,src/conf/conf_item.erl:4389
3000145,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,55,src/conf/conf_item.erl:4406
3000146,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,56,src/conf/conf_item.erl:4423
3000147,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,57,src/conf/conf_item.erl:4440
3000148,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,58,src/conf/conf_item.erl:4457
3000149,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,59,src/conf/conf_item.erl:4474
3000150,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,60,src/conf/conf_item.erl:4491
3000151,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,61,src/conf/conf_item.erl:4508
3000152,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,62,src/conf/conf_item.erl:4525
3000153,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,63,src/conf/conf_item.erl:4542
3000154,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,64,src/conf/conf_item.erl:4559
3000155,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,65,src/conf/conf_item.erl:4576
3000156,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,66,src/conf/conf_item.erl:4593
3000157,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,67,src/conf/conf_item.erl:4610
3000158,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,68,src/conf/conf_item.erl:4627
3000159,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,69,src/conf/conf_item.erl:4644
3000160,远征披风,150147,105,披风,1,白（灰）/凡品,1,0,1,1,70,src/conf/conf_item.erl:4661
3000161,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,71,src/conf/conf_item.erl:4678
3000162,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,72,src/conf/conf_item.erl:4695
3000163,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,73,src/conf/conf_item.erl:4712
3000164,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,74,src/conf/conf_item.erl:4729
3000165,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,75,src/conf/conf_item.erl:4746
3000166,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,76,src/conf/conf_item.erl:4763
3000167,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,77,src/conf/conf_item.erl:4780
3000168,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,78,src/conf/conf_item.erl:4797
3000169,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,79,src/conf/conf_item.erl:4814
3000170,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,80,src/conf/conf_item.erl:4831
3000171,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,81,src/conf/conf_item.erl:4848
3000172,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,82,src/conf/conf_item.erl:4865
3000173,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,83,src/conf/conf_item.erl:4882
3000174,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,84,src/conf/conf_item.erl:4899
3000175,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,85,src/conf/conf_item.erl:4916
3000176,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,86,src/conf/conf_item.erl:4933
3000177,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,87,src/conf/conf_item.erl:4950
3000178,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,88,src/conf/conf_item.erl:4967
3000179,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,89,src/conf/conf_item.erl:4984
3000180,破境披风,150154,105,披风,1,白（灰）/凡品,1,0,1,1,90,src/conf/conf_item.erl:5001
3000181,启程胸甲,150120,106,胸部,1,白（灰）/凡品,1,0,1,1,1,src/conf/conf_item.erl:5018
3000182,启程胸甲,150120,106,胸部,1,白（灰）/凡品,1,0,1,1,2,src/conf/conf_item.erl:5035
3000183,启程胸甲,150120,106,胸部,1,白（灰）/凡品,1,0,1,1,3,src/conf/conf_item.erl:5052
3000184,启程胸甲,150120,106,胸部,1,白（灰）/凡品,1,0,1,1,4,src/conf/conf_item.erl:5069
3000185,启程胸甲,150120,106,胸部,1,白（灰）/凡品,1,0,1,1,5,src/conf/conf_item.erl:5086
3000186,启程胸甲,150120,106,胸部,1,白（灰）/凡品,1,0,1,1,6,src/conf/conf_item.erl:5103
3000187,启程胸甲,150120,106,胸部,1,白（灰）/凡品,1,0,1,1,7,src/conf/conf_item.erl:5120
3000188,启程胸甲,150120,106,胸部,1,白（灰）/凡品,1,0,1,1,8,src/conf/conf_item.erl:5137
3000189,启程胸甲,150120,106,胸部,1,白（灰）/凡品,1,0,1,1,9,src/conf/conf_item.erl:5154
3000190,启程胸甲,150120,106,胸部,1,白（灰）/凡品,1,0,1,1,10,src/conf/conf_item.erl:5171
3000191,寻路胸甲,150127,106,胸部,1,白（灰）/凡品,1,0,1,1,11,src/conf/conf_item.erl:5188
3000192,寻路胸甲,150127,106,胸部,1,白（灰）/凡品,1,0,1,1,12,src/conf/conf_item.erl:5205
3000193,寻路胸甲,150127,106,胸部,1,白（灰）/凡品,1,0,1,1,13,src/conf/conf_item.erl:5222
3000194,寻路胸甲,150127,106,胸部,1,白（灰）/凡品,1,0,1,1,14,src/conf/conf_item.erl:5239
3000195,寻路胸甲,150127,106,胸部,1,白（灰）/凡品,1,0,1,1,15,src/conf/conf_item.erl:5256
3000196,寻路胸甲,150127,106,胸部,1,白（灰）/凡品,1,0,1,1,16,src/conf/conf_item.erl:5273
3000197,寻路胸甲,150127,106,胸部,1,白（灰）/凡品,1,0,1,1,17,src/conf/conf_item.erl:5290
3000198,寻路胸甲,150127,106,胸部,1,白（灰）/凡品,1,0,1,1,18,src/conf/conf_item.erl:5307
3000199,寻路胸甲,150127,106,胸部,1,白（灰）/凡品,1,0,1,1,19,src/conf/conf_item.erl:5324
3000200,寻路胸甲,150127,106,胸部,1,白（灰）/凡品,1,0,1,1,20,src/conf/conf_item.erl:5341
3000201,远行胸甲,150134,106,胸部,1,白（灰）/凡品,1,0,1,1,21,src/conf/conf_item.erl:5358
3000202,远行胸甲,150134,106,胸部,1,白（灰）/凡品,1,0,1,1,22,src/conf/conf_item.erl:5375
3000203,远行胸甲,150134,106,胸部,1,白（灰）/凡品,1,0,1,1,23,src/conf/conf_item.erl:5392
3000204,远行胸甲,150134,106,胸部,1,白（灰）/凡品,1,0,1,1,24,src/conf/conf_item.erl:5409
3000205,远行胸甲,150134,106,胸部,1,白（灰）/凡品,1,0,1,1,25,src/conf/conf_item.erl:5426
3000206,远行胸甲,150134,106,胸部,1,白（灰）/凡品,1,0,1,1,26,src/conf/conf_item.erl:5443
3000207,远行胸甲,150134,106,胸部,1,白（灰）/凡品,1,0,1,1,27,src/conf/conf_item.erl:5460
3000208,远行胸甲,150134,106,胸部,1,白（灰）/凡品,1,0,1,1,28,src/conf/conf_item.erl:5477
3000209,远行胸甲,150134,106,胸部,1,白（灰）/凡品,1,0,1,1,29,src/conf/conf_item.erl:5494
3000210,远行胸甲,150134,106,胸部,1,白（灰）/凡品,1,0,1,1,30,src/conf/conf_item.erl:5511
3000211,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,31,src/conf/conf_item.erl:5528
3000212,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,32,src/conf/conf_item.erl:5545
3000213,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,33,src/conf/conf_item.erl:5562
3000214,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,34,src/conf/conf_item.erl:5579
3000215,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,35,src/conf/conf_item.erl:5596
3000216,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,36,src/conf/conf_item.erl:5613
3000217,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,37,src/conf/conf_item.erl:5630
3000218,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,38,src/conf/conf_item.erl:5647
3000219,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,39,src/conf/conf_item.erl:5664
3000220,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,40,src/conf/conf_item.erl:5681
3000221,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,41,src/conf/conf_item.erl:5698
3000222,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,42,src/conf/conf_item.erl:5715
3000223,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,43,src/conf/conf_item.erl:5732
3000224,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,44,src/conf/conf_item.erl:5749
3000225,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,45,src/conf/conf_item.erl:5766
3000226,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,46,src/conf/conf_item.erl:5783
3000227,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,47,src/conf/conf_item.erl:5800
3000228,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,48,src/conf/conf_item.erl:5817
3000229,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,49,src/conf/conf_item.erl:5834
3000230,拓荒胸甲,150141,106,胸部,1,白（灰）/凡品,1,0,1,1,50,src/conf/conf_item.erl:5851
3000231,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,51,src/conf/conf_item.erl:5868
3000232,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,52,src/conf/conf_item.erl:5885
3000233,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,53,src/conf/conf_item.erl:5902
3000234,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,54,src/conf/conf_item.erl:5919
3000235,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,55,src/conf/conf_item.erl:5936
3000236,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,56,src/conf/conf_item.erl:5953
3000237,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,57,src/conf/conf_item.erl:5970
3000238,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,58,src/conf/conf_item.erl:5987
3000239,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,59,src/conf/conf_item.erl:6004
3000240,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,60,src/conf/conf_item.erl:6021
3000241,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,61,src/conf/conf_item.erl:6038
3000242,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,62,src/conf/conf_item.erl:6055
3000243,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,63,src/conf/conf_item.erl:6072
3000244,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,64,src/conf/conf_item.erl:6089
3000245,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,65,src/conf/conf_item.erl:6106
3000246,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,66,src/conf/conf_item.erl:6123
3000247,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,67,src/conf/conf_item.erl:6140
3000248,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,68,src/conf/conf_item.erl:6157
3000249,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,69,src/conf/conf_item.erl:6174
3000250,远征胸甲,150148,106,胸部,1,白（灰）/凡品,1,0,1,1,70,src/conf/conf_item.erl:6191
3000251,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,71,src/conf/conf_item.erl:6208
3000252,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,72,src/conf/conf_item.erl:6225
3000253,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,73,src/conf/conf_item.erl:6242
3000254,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,74,src/conf/conf_item.erl:6259
3000255,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,75,src/conf/conf_item.erl:6276
3000256,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,76,src/conf/conf_item.erl:6293
3000257,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,77,src/conf/conf_item.erl:6310
3000258,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,78,src/conf/conf_item.erl:6327
3000259,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,79,src/conf/conf_item.erl:6344
3000260,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,80,src/conf/conf_item.erl:6361
3000261,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,81,src/conf/conf_item.erl:6378
3000262,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,82,src/conf/conf_item.erl:6395
3000263,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,83,src/conf/conf_item.erl:6412
3000264,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,84,src/conf/conf_item.erl:6429
3000265,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,85,src/conf/conf_item.erl:6446
3000266,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,86,src/conf/conf_item.erl:6463
3000267,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,87,src/conf/conf_item.erl:6480
3000268,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,88,src/conf/conf_item.erl:6497
3000269,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,89,src/conf/conf_item.erl:6514
3000270,破境胸甲,150155,106,胸部,1,白（灰）/凡品,1,0,1,1,90,src/conf/conf_item.erl:6531
3000271,启程鞋子,150121,107,脚,1,白（灰）/凡品,1,0,1,1,1,src/conf/conf_item.erl:6548
3000272,启程鞋子,150121,107,脚,1,白（灰）/凡品,1,0,1,1,2,src/conf/conf_item.erl:6565
3000273,启程鞋子,150121,107,脚,1,白（灰）/凡品,1,0,1,1,3,src/conf/conf_item.erl:6582
3000274,启程鞋子,150121,107,脚,1,白（灰）/凡品,1,0,1,1,4,src/conf/conf_item.erl:6599
3000275,启程鞋子,150121,107,脚,1,白（灰）/凡品,1,0,1,1,5,src/conf/conf_item.erl:6616
3000276,启程鞋子,150121,107,脚,1,白（灰）/凡品,1,0,1,1,6,src/conf/conf_item.erl:6633
3000277,启程鞋子,150121,107,脚,1,白（灰）/凡品,1,0,1,1,7,src/conf/conf_item.erl:6650
3000278,启程鞋子,150121,107,脚,1,白（灰）/凡品,1,0,1,1,8,src/conf/conf_item.erl:6667
3000279,启程鞋子,150121,107,脚,1,白（灰）/凡品,1,0,1,1,9,src/conf/conf_item.erl:6684
3000280,启程鞋子,150121,107,脚,1,白（灰）/凡品,1,0,1,1,10,src/conf/conf_item.erl:6701
3000281,寻路鞋子,150128,107,脚,1,白（灰）/凡品,1,0,1,1,11,src/conf/conf_item.erl:6718
3000282,寻路鞋子,150128,107,脚,1,白（灰）/凡品,1,0,1,1,12,src/conf/conf_item.erl:6735
3000283,寻路鞋子,150128,107,脚,1,白（灰）/凡品,1,0,1,1,13,src/conf/conf_item.erl:6752
3000284,寻路鞋子,150128,107,脚,1,白（灰）/凡品,1,0,1,1,14,src/conf/conf_item.erl:6769
3000285,寻路鞋子,150128,107,脚,1,白（灰）/凡品,1,0,1,1,15,src/conf/conf_item.erl:6786
3000286,寻路鞋子,150128,107,脚,1,白（灰）/凡品,1,0,1,1,16,src/conf/conf_item.erl:6803
3000287,寻路鞋子,150128,107,脚,1,白（灰）/凡品,1,0,1,1,17,src/conf/conf_item.erl:6820
3000288,寻路鞋子,150128,107,脚,1,白（灰）/凡品,1,0,1,1,18,src/conf/conf_item.erl:6837
3000289,寻路鞋子,150128,107,脚,1,白（灰）/凡品,1,0,1,1,19,src/conf/conf_item.erl:6854
3000290,寻路鞋子,150128,107,脚,1,白（灰）/凡品,1,0,1,1,20,src/conf/conf_item.erl:6871
3000291,远行鞋子,150135,107,脚,1,白（灰）/凡品,1,0,1,1,21,src/conf/conf_item.erl:6888
3000292,远行鞋子,150135,107,脚,1,白（灰）/凡品,1,0,1,1,22,src/conf/conf_item.erl:6905
3000293,远行鞋子,150135,107,脚,1,白（灰）/凡品,1,0,1,1,23,src/conf/conf_item.erl:6922
3000294,远行鞋子,150135,107,脚,1,白（灰）/凡品,1,0,1,1,24,src/conf/conf_item.erl:6939
3000295,远行鞋子,150135,107,脚,1,白（灰）/凡品,1,0,1,1,25,src/conf/conf_item.erl:6956
3000296,远行鞋子,150135,107,脚,1,白（灰）/凡品,1,0,1,1,26,src/conf/conf_item.erl:6973
3000297,远行鞋子,150135,107,脚,1,白（灰）/凡品,1,0,1,1,27,src/conf/conf_item.erl:6990
3000298,远行鞋子,150135,107,脚,1,白（灰）/凡品,1,0,1,1,28,src/conf/conf_item.erl:7007
3000299,远行鞋子,150135,107,脚,1,白（灰）/凡品,1,0,1,1,29,src/conf/conf_item.erl:7024
3000300,远行鞋子,150135,107,脚,1,白（灰）/凡品,1,0,1,1,30,src/conf/conf_item.erl:7041
3000301,拓荒鞋子,150142,107,脚,1,白（灰）/凡品,1,0,1,1,31,src/conf/conf_item.erl:7058
3000302,拓荒鞋子,150142,107,脚,1,白（灰）/凡品,1,0,1,1,32,src/conf/conf_item.erl:7075
3000303,拓荒鞋子,150142,107,脚,1,白（灰）/凡品,1,0,1,1,33,src/conf/conf_item.erl:7092
3000304,拓荒鞋子,150142,107,脚,1,白（灰）/凡品,1,0,1,1,34,src/conf/conf_item.erl:7109
3000305,拓荒鞋子,150142,107,脚,1,白（灰）/凡品,1,0,1,1,35,src/conf/conf_item.erl:7126
3000306,拓荒鞋子,150142,107,脚,1,白（灰）/凡品,1,0,1,1,36,src/conf/conf_item.erl:7143
3000307,拓荒鞋子,150142,107,脚,1,白（灰）/凡品,1,0,1,1,37,src/conf/conf_item.erl:7160
